Time Step;Label Index;Name (NA);MIL;SVD;Voxel count;Volume (mm³);Phi (°);Theta (°)
0;301;;3.3306690738754696e-16;nan;14.0;2.3292499999999998e-06;42.90307560246392;-66.5582888708739
0;302;;3.3306690738754696e-16;nan;14.0;2.3292499999999998e-06;90.0;-171.20662217915094
0;303;;3.3306690738754696e-16;nan;14.0;2.3292499999999998e-06;90.0;-159.57478316729657
0;304;;3.3306690738754696e-16;nan;14.0;2.3292499999999998e-06;84.26155135652668;95.03464519976046
0;305;;3.3306690738754696e-16;nan;14.0;2.3292499999999998e-06;90.0;-144.4852039042433
0;306;;3.3306690738754696e-16;nan;14.0;2.3292499999999998e-06;90.0;-143.23000740601998
0;307;;3.3306690738754696e-16;nan;14.0;2.3292499999999998e-06;61.879548380614104;-32.303845263050654
0;308;;3.3306690738754696e-16;nan;15.0;2.495625e-06;86.05009267430447;18.350070936948896
0;309;;3.3306690738754696e-16;nan;15.0;2.495625e-06;90.0;-154.71390109801814
0;310;;3.3306690738754696e-16;nan;15.0;2.495625e-06;90.0;124.28566365767487
0;311;;3.3306690738754696e-16;nan;15.0;2.495625e-06;90.0;-165.96375653207357
0;312;;3.3306690738754696e-16;nan;15.0;2.495625e-06;83.04695291390728;-177.59034603080025
0;313;;3.3306690738754696e-16;nan;15.0;2.495625e-06;90.0;-178.4100849400679
0;314;;3.3306690738754696e-16;nan;15.0;2.495625e-06;70.50284012034365;-46.509866886689025
0;315;;3.3306690738754696e-16;nan;15.0;2.495625e-06;60.37889818442963;-148.033218026355
0;316;;3.3306690738754696e-16;nan;15.0;2.495625e-06;90.0;-177.04692944311475
0;317;;3.3306690738754696e-16;nan;15.0;2.495625e-06;72.88521458103776;-174.61978980778815
0;318;;3.3306690738754696e-16;nan;16.0;2.6619999999999997e-06;49.67403082974336;144.27696846766034
0;319;;3.3306690738754696e-16;nan;16.0;2.6619999999999997e-06;84.9988520375487;165.4271031949328
0;320;;3.3306690738754696e-16;nan;16.0;2.6619999999999997e-06;90.0;177.27983398449726
0;321;;3.3306690738754696e-16;nan;16.0;2.6619999999999997e-06;54.23866651099374;8.807041413515691
0;322;;3.3306690738754696e-16;nan;16.0;2.6619999999999997e-06;84.25088599416675;-36.256621595983006
0;323;;3.3306690738754696e-16;nan;17.0;2.828375e-06;89.63587688452056;-79.04496952716202
0;324;;3.3306690738754696e-16;nan;17.0;2.828375e-06;84.55718453824682;155.61221823149222
0;325;;3.3306690738754696e-16;nan;18.0;2.99475e-06;87.22377121302627;-140.31353511787967
0;326;;3.3306690738754696e-16;nan;18.0;2.99475e-06;81.14187668360275;6.029756769351025
0;327;;3.3306690738754696e-16;nan;19.0;3.1611249999999997e-06;76.45548999616129;3.8601651271965913
0;328;;3.3306690738754696e-16;nan;19.0;3.1611249999999997e-06;47.90417258140502;90.78885278817576
0;329;;3.3306690738754696e-16;nan;19.0;3.1611249999999997e-06;30.683504710276573;179.5909728661687
0;330;;3.3306690738754696e-16;nan;19.0;3.1611249999999997e-06;63.13667476148651;100.36203989399775
0;331;;3.3306690738754696e-16;nan;19.0;3.1611249999999997e-06;90.0;-172.84048891791147
0;332;;3.3306690738754696e-16;nan;19.0;3.1611249999999997e-06;82.06142076803646;-58.71172335343809
0;333;;3.3306690738754696e-16;nan;19.0;3.1611249999999997e-06;80.75908499061163;13.167983171645895
0;334;;3.3306690738754696e-16;nan;20.0;3.3275e-06;85.32227259655377;-176.79716813092998
0;335;;3.3306690738754696e-16;nan;20.0;3.3275e-06;66.72469279611252;59.60460357738046
0;336;;3.3306690738754696e-16;nan;20.0;3.3275e-06;82.80421229767752;103.60763383016989
0;337;;3.3306690738754696e-16;nan;20.0;3.3275e-06;89.98600949430157;31.942932721140256
0;338;;3.3306690738754696e-16;nan;21.0;3.493875e-06;74.9672570400873;-21.456368166492386
0;339;;3.3306690738754696e-16;nan;21.0;3.493875e-06;90.0;134.7143467489761
0;340;;3.3306690738754696e-16;nan;21.0;3.493875e-06;12.800702205180523;-82.29498885873365
0;341;;3.3306690738754696e-16;nan;21.0;3.493875e-06;47.73767097643794;60.93363559007931
0;342;;3.3306690738754696e-16;nan;21.0;3.493875e-06;86.25461511790824;-91.3720349201513
0;343;;3.3306690738754696e-16;nan;21.0;3.493875e-06;82.6189575311074;172.98373246166838
0;344;;3.3306690738754696e-16;nan;21.0;3.493875e-06;73.15814264007103;61.25985694928737
0;345;;3.3306690738754696e-16;nan;22.0;3.6602499999999994e-06;90.0;135.00000000000003
0;346;;3.3306690738754696e-16;nan;22.0;3.6602499999999994e-06;45.263014571463735;-97.75210268841727
0;347;;3.3306690738754696e-16;nan;22.0;3.6602499999999994e-06;70.39340525782451;131.60357588432035
0;348;;3.3306690738754696e-16;nan;23.0;3.826625e-06;79.06669317240909;-120.534494381118
0;349;;3.3306690738754696e-16;nan;23.0;3.826625e-06;90.0;138.08671070339605
0;350;;3.3306690738754696e-16;nan;23.0;3.826625e-06;86.04898765335987;-109.41767934061241
0;351;;3.3306690738754696e-16;nan;23.0;3.826625e-06;89.61568819619094;-149.1928909999314
0;352;;3.3306690738754696e-16;nan;23.0;3.826625e-06;4.415676852056865;4.733424831398965
0;353;;3.3306690738754696e-16;nan;23.0;3.826625e-06;59.01171580751331;-166.8605794835377
0;354;;3.3306690738754696e-16;nan;23.0;3.826625e-06;62.2201452955286;56.63625681858586
0;355;;3.3306690738754696e-16;nan;24.0;3.993e-06;83.29585977866026;-107.93519588792724
0;356;;3.3306690738754696e-16;nan;24.0;3.993e-06;57.44175066015243;146.69189264353395
0;357;;3.3306690738754696e-16;nan;25.0;4.1593749999999995e-06;81.82240638620593;-94.1800569635464
0;358;;3.3306690738754696e-16;nan;25.0;4.1593749999999995e-06;76.47462704609264;103.22889026226457
0;359;;3.3306690738754696e-16;nan;25.0;4.1593749999999995e-06;18.42056129518214;-29.563613500439267
0;360;;3.3306690738754696e-16;nan;26.0;4.32575e-06;27.11110587107744;-158.7859626010314
0;361;;3.3306690738754696e-16;nan;26.0;4.32575e-06;17.805638945332475;92.29816881447229
0;362;;3.3306690738754696e-16;nan;27.0;4.492125e-06;29.329006655136425;127.43791733891148
0;363;;3.3306690738754696e-16;nan;27.0;4.492125e-06;59.348198929891915;36.94080649941539
0;364;;3.3306690738754696e-16;nan;27.0;4.492125e-06;90.0;116.8096749700841
0;365;;3.3306690738754696e-16;nan;27.0;4.492125e-06;63.699410547172505;124.15248223027217
0;366;;3.3306690738754696e-16;nan;27.0;4.492125e-06;82.68284379680617;-66.4047274958004
0;367;;3.3306690738754696e-16;nan;28.0;4.6584999999999995e-06;89.99999999999997;90.0
0;368;;3.3306690738754696e-16;nan;29.0;4.824875e-06;74.7614275004337;10.373152634165553
0;369;;3.3306690738754696e-16;nan;29.0;4.824875e-06;51.36402624842173;150.77645893783748
0;370;;3.3306690738754696e-16;nan;29.0;4.824875e-06;90.0;-145.43535986994877
0;371;;3.3306690738754696e-16;nan;30.0;4.99125e-06;89.32689566670862;143.34096855525374
0;372;;3.3306690738754696e-16;nan;30.0;4.99125e-06;39.461315452887774;34.74488134797076
0;373;;3.3306690738754696e-16;nan;30.0;4.99125e-06;71.74863847553038;62.231504628258506
0;374;;3.3306690738754696e-16;nan;31.0;5.157625e-06;72.90380856888001;-44.76909067512454
0;375;;3.3306690738754696e-16;nan;31.0;5.157625e-06;72.26216973423797;15.71693553306538
0;376;;3.3306690738754696e-16;nan;31.0;5.157625e-06;64.9828572743902;5.678474884031436
0;377;;3.3306690738754696e-16;nan;31.0;5.157625e-06;24.98229037918796;-60.57308697488134
0;378;;3.3306690738754696e-16;nan;31.0;5.157625e-06;10.188326327783459;-140.8538084547594
0;379;;3.3306690738754696e-16;nan;31.0;5.157625e-06;66.13152786818996;-80.46094527631828
0;380;;3.3306690738754696e-16;nan;31.0;5.157625e-06;43.379885142766994;-112.89574277153143
0;381;;3.3306690738754696e-16;nan;33.0;5.490375e-06;88.23817948669789;135.00000000000017
0;382;;3.3306690738754696e-16;nan;33.0;5.490375e-06;21.394899573610804;174.1555912569355
0;383;;3.3306690738754696e-16;nan;33.0;5.490375e-06;89.46699642790006;-136.26347886008543
0;384;;3.3306690738754696e-16;nan;33.0;5.490375e-06;44.203946825541394;52.00357800425917
0;385;;3.3306690738754696e-16;nan;34.0;5.65675e-06;71.61953674179802;-112.46847557591174
0;386;;3.3306690738754696e-16;nan;34.0;5.65675e-06;83.411377974779;-145.44939603663946
0;387;;3.3306690738754696e-16;nan;34.0;5.65675e-06;63.639418522631814;98.06367698367492
0;388;;3.3306690738754696e-16;nan;34.0;5.65675e-06;65.93340417617694;-21.44887645155541
0;389;;3.3306690738754696e-16;nan;35.0;5.823124999999999e-06;89.49184842001436;-136.1079380908333
0;390;;3.3306690738754696e-16;nan;36.0;5.9895e-06;85.96219165217444;-164.55704125576244
0;391;;3.3306690738754696e-16;nan;36.0;5.9895e-06;76.78823946944081;129.25423022087722
0;392;;3.3306690738754696e-16;nan;36.0;5.9895e-06;80.38328951617248;1.6218301628680416
0;393;;3.3306690738754696e-16;nan;37.0;6.155875e-06;78.12061942627845;24.259439570920787
0;394;;3.3306690738754696e-16;nan;38.0;6.3222499999999995e-06;25.730727395340203;-50.61428035119698
0;395;;3.3306690738754696e-16;nan;39.0;6.488625e-06;78.60430155643608;-171.19680240654412
0;396;;3.3306690738754696e-16;nan;39.0;6.488625e-06;20.44361951081968;162.88708647873622
0;397;;3.3306690738754696e-16;nan;39.0;6.488625e-06;74.18545913721803;-35.90959461523813
0;398;;3.3306690738754696e-16;nan;40.0;6.655e-06;85.02500041501868;-83.95680313294876
0;399;;3.3306690738754696e-16;nan;40.0;6.655e-06;60.55223855083432;4.908924930960051
0;400;;3.3306690738754696e-16;nan;41.0;6.8213749999999996e-06;65.022017236503;73.14501460610417
0;401;;3.3306690738754696e-16;nan;41.0;6.8213749999999996e-06;90.0;82.17836639584998
0;402;;3.3306690738754696e-16;nan;43.0;7.154125e-06;55.926070805857876;-115.32422739277837
0;403;;3.3306690738754696e-16;nan;43.0;7.154125e-06;37.82463109792255;-58.13277781441008
0;404;;3.3306690738754696e-16;nan;43.0;7.154125e-06;36.036376033216456;-150.95846586754988
0;405;;3.3306690738754696e-16;nan;45.0;7.486874999999999e-06;86.83661851882066;-107.5082784874842
0;406;;3.3306690738754696e-16;nan;45.0;7.486874999999999e-06;75.36900948952653;51.53866854948604
0;407;;3.3306690738754696e-16;nan;46.0;7.65325e-06;15.579049676104798;-96.92695180432317
0;408;;3.3306690738754696e-16;nan;47.0;7.819625e-06;85.33029334294193;-136.72882193713647
0;409;;3.3306690738754696e-16;nan;47.0;7.819625e-06;75.53086655430666;-75.11110857541522
0;410;;3.3306690738754696e-16;nan;48.0;7.986e-06;57.42255423747154;122.79400252698238
0;411;;3.3306690738754696e-16;nan;49.0;8.152375e-06;26.948553446168805;-6.733236233738928
0;412;;3.3306690738754696e-16;nan;51.0;8.485125e-06;75.05315768088408;-73.0105101646499
0;413;;3.3306690738754696e-16;nan;51.0;8.485125e-06;89.11502398607884;63.40207465421567
0;414;;3.3306690738754696e-16;nan;55.0;9.150625e-06;61.196943700449786;-109.71363263038195
0;415;;3.3306690738754696e-16;nan;57.0;9.483375e-06;88.1909952693484;-35.676461279953344
0;416;;3.3306690738754696e-16;nan;58.0;9.64975e-06;84.65979960041997;-158.4659279966491
0;417;;3.3306690738754696e-16;nan;58.0;9.64975e-06;87.64691213824916;-33.673258437768894
0;418;;3.3306690738754696e-16;nan;59.0;9.816124999999999e-06;88.82397704444597;-7.196475216478261
0;419;;3.3306690738754696e-16;nan;60.0;9.9825e-06;42.815667120975476;-15.72038598831531
0;420;;3.3306690738754696e-16;nan;62.0;1.031525e-05;72.69999203364755;-111.50600698354737
0;421;;3.3306690738754696e-16;nan;62.0;1.031525e-05;46.04406237642907;-60.63173271883855
0;422;;3.3306690738754696e-16;nan;64.0;1.0647999999999999e-05;89.44331205382872;-120.37370586387757
0;423;;3.3306690738754696e-16;nan;67.0;1.1147124999999999e-05;82.7195100466341;109.55457139586062
0;424;;3.3306690738754696e-16;nan;67.0;1.1147124999999999e-05;89.7561385471989;12.510939303865767
0;425;;3.3306690738754696e-16;nan;68.0;1.13135e-05;81.11520847299008;-32.933332977083914
0;426;;3.3306690738754696e-16;nan;69.0;1.1479875e-05;73.37820337513966;-75.8698297452009
0;427;;3.3306690738754696e-16;nan;71.0;1.1812625e-05;89.36829184746385;-149.327199458176
0;428;;3.3306690738754696e-16;nan;72.0;1.1979e-05;86.89020366216118;-43.74577614638288
0;429;;3.3306690738754696e-16;nan;73.0;1.2145374999999999e-05;68.28447522700236;-7.618501370497015
0;430;;3.3306690738754696e-16;nan;73.0;1.2145374999999999e-05;39.91312863075187;-104.62964011618011
0;431;;3.3306690738754696e-16;nan;83.0;1.3809125e-05;84.85805025257554;-36.253607357142684
0;432;;3.3306690738754696e-16;nan;85.0;1.4141875e-05;69.57839261251775;83.92145947537375
0;433;;3.3306690738754696e-16;nan;86.0;1.430825e-05;55.46462364942239;142.90125587239933
0;434;;3.3306690738754696e-16;nan;88.0;1.4640999999999998e-05;62.19040288317473;-68.44705836122307
0;435;;3.3306690738754696e-16;nan;90.0;1.4973749999999999e-05;88.91181291892366;65.48067265021818
0;436;;3.3306690738754696e-16;nan;92.0;1.53065e-05;89.3461797604232;-113.55292761845031
0;437;;3.3306690738754696e-16;nan;95.0;1.5805624999999998e-05;52.582485232784;16.689603777964233
0;438;;3.3306690738754696e-16;nan;97.0;1.6138375e-05;90.0;45.62136244214357
0;439;;3.3306690738754696e-16;nan;99.0;1.6471124999999997e-05;63.44441713267435;7.582420339559604
0;440;;3.3306690738754696e-16;nan;102.0;1.697025e-05;33.05586563384869;43.47664874154141
0;441;;3.3306690738754696e-16;nan;102.0;1.697025e-05;88.45461094944083;-12.727355861177173
0;442;;3.3306690738754696e-16;nan;104.0;1.7303e-05;87.28559609291139;-53.62836716943388
0;443;;3.3306690738754696e-16;nan;107.0;1.7802125e-05;83.6721722251663;-37.23899047658076
0;444;;3.3306690738754696e-16;nan;111.0;1.8467624999999998e-05;88.90656881181202;-58.673055967180744
0;445;;3.3306690738754696e-16;nan;126.0;2.096325e-05;86.6725109286247;-28.40587454093019
0;446;;3.3306690738754696e-16;nan;135.0;2.2460624999999998e-05;89.89597999833568;135.99441891066004
0;447;;3.3306690738754696e-16;nan;135.0;2.2460624999999998e-05;88.63518687636054;138.60784185046384
0;448;;3.3306690738754696e-16;nan;142.0;2.362525e-05;74.12342576661979;4.784133137704794
0;449;;3.3306690738754696e-16;nan;148.0;2.46235e-05;39.84241233295453;90.81166611546975
0;450;;3.3306690738754696e-16;nan;157.0;2.6120875e-05;89.0842569084307;87.22380133904088
0;451;;3.3306690738754696e-16;nan;157.0;2.6120875e-05;65.76443865024874;30.71612273124124
0;452;;3.3306690738754696e-16;nan;161.0;2.6786375e-05;86.83761326006095;-6.43618616361087
0;453;;3.3306690738754696e-16;nan;170.0;2.828375e-05;86.66711671577038;-36.15081243930426
0;454;;3.3306690738754696e-16;nan;172.0;2.86165e-05;89.86659461170747;-24.189463076032936
0;455;;3.3306690738754696e-16;nan;178.0;2.9614749999999996e-05;89.71302662641676;-13.210170492386215
0;456;;3.3306690738754696e-16;nan;180.0;2.9947499999999997e-05;79.44655354025677;-178.33716787822135
0;457;;3.3306690738754696e-16;nan;183.0;3.0446625e-05;89.66772112444848;-166.67367627972735
0;458;;3.3306690738754696e-16;nan;189.0;3.1444875e-05;89.8889083851815;168.51451885846737
0;459;;3.3306690738754696e-16;nan;190.0;3.1611249999999997e-05;87.13366963809706;82.30511571646798
0;460;;3.3306690738754696e-16;nan;195.0;3.2443124999999996e-05;89.41842679010436;100.06307701976588
0;461;;3.3306690738754696e-16;nan;201.0;3.3441375e-05;89.90133073134649;-98.51066112558696
0;462;;3.3306690738754696e-16;nan;202.0;3.360775e-05;43.27115656081253;20.463913867732277
0;463;;3.3306690738754696e-16;nan;206.0;3.427325e-05;89.89649590893866;44.20131290058023
0;464;;3.3306690738754696e-16;nan;210.0;3.493875e-05;80.58571843949713;-121.48578471966604
0;465;;3.3306690738754696e-16;nan;221.0;3.6768875e-05;78.69557254850206;41.45245090938363
0;466;;3.3306690738754696e-16;nan;230.0;3.826625e-05;89.98190150926752;-86.18779105346508
0;467;;3.3306690738754696e-16;nan;232.0;3.8599e-05;18.88756440221462;63.582394332719595
0;468;;3.3306690738754696e-16;nan;235.0;3.909812499999999e-05;78.46411574631962;164.28447331789067
0;469;;3.3306690738754696e-16;nan;235.0;3.909812499999999e-05;73.79210314316074;114.78255881151878
0;470;;3.3306690738754696e-16;nan;237.0;3.9430874999999994e-05;88.26119193950142;-24.574915342784234
0;471;;3.3306690738754696e-16;nan;244.0;4.05955e-05;89.72558967449356;100.08973595250583
0;472;;3.3306690738754696e-16;nan;251.0;4.1760125e-05;89.76546285471886;-123.04222167350869
0;473;;3.3306690738754696e-16;nan;272.0;4.5254e-05;89.81608857801756;-70.11303092133613
0;474;;3.3306690738754696e-16;nan;276.0;4.59195e-05;89.222657404305;-139.54601947624272
0;475;;3.3306690738754696e-16;nan;286.0;4.758325e-05;48.379278105010805;-80.81075367062256
0;476;;3.3306690738754696e-16;nan;288.0;4.7916e-05;70.87145810696026;-106.34848870266414
0;477;;3.3306690738754696e-16;nan;315.0;5.2408125e-05;54.88141310984569;89.34860126992483
0;478;;3.3306690738754696e-16;nan;326.0;5.4238249999999995e-05;40.3776625211396;-90.09764827788881
0;479;;3.3306690738754696e-16;nan;330.0;5.490375e-05;63.93728254774753;-62.72977363002817
0;480;;3.3306690738754696e-16;nan;343.0;5.7066625e-05;74.09171157014944;36.8571079687412
0;481;;3.3306690738754696e-16;nan;358.0;5.956225e-05;81.14529224038921;139.9204285042232
0;482;;3.3306690738754696e-16;nan;395.0;6.5718125e-05;89.55059566829257;-125.4962079566581
0;483;;3.3306690738754696e-16;nan;396.0;6.588449999999999e-05;47.596381809532204;-109.21203530126083
0;484;;3.3306690738754696e-16;nan;403.0;6.7049125e-05;89.56904714419372;13.033109486894585
0;485;;3.3306690738754696e-16;nan;404.0;6.72155e-05;50.46529269364045;97.20553149798874
0;486;;3.3306690738754696e-16;nan;417.0;6.9378375e-05;89.93678396569805;175.71073611998622
0;487;;3.3306690738754696e-16;nan;419.0;6.9711125e-05;44.27151327223506;-150.12944397162943
0;488;;3.3306690738754696e-16;nan;419.0;6.9711125e-05;74.26782561968652;-22.77363053879124
0;489;;3.3306690738754696e-16;nan;422.0;7.021025e-05;89.81343744663482;96.20365042670375
0;490;;3.3306690738754696e-16;nan;446.0;7.420325e-05;85.75804692818221;28.996668480061572
0;491;;3.3306690738754696e-16;nan;448.0;7.453599999999999e-05;79.57160947207142;-53.439081280649205
0;492;;3.3306690738754696e-16;nan;455.0;7.570062499999999e-05;89.98499409499671;136.51819575743735
0;493;;3.3306690738754696e-16;nan;456.0;7.5867e-05;76.73808451965292;170.76891783342256
0;494;;3.3306690738754696e-16;nan;458.0;7.619975e-05;68.78962478207772;-164.91007863885588
0;495;;3.3306690738754696e-16;nan;478.0;7.952724999999999e-05;42.44946639937528;122.1539912386999
0;496;;3.3306690738754696e-16;nan;478.0;7.952724999999999e-05;81.49167310472775;77.70298393346353
0;497;;3.3306690738754696e-16;nan;515.0;8.568312499999999e-05;86.89314102350531;-171.46973454601564
0;498;;3.3306690738754696e-16;nan;539.0;8.9676125e-05;36.22469303589222;88.82905245431351
0;499;;3.3306690738754696e-16;nan;571.0;9.5000125e-05;85.28841624457442;-12.64057490788434
0;500;;3.3306690738754696e-16;nan;610.0;0.00010148874999999999;59.354597948492646;99.67271350236223
0;501;;3.3306690738754696e-16;nan;625.0;0.00010398437499999999;83.32250014702072;-11.601776878245714
0;502;;3.3306690738754696e-16;nan;670.0;0.00011147125;48.99439542686918;-177.44133714412078
0;503;;3.3306690738754696e-16;nan;682.0;0.00011346775;88.90691006613116;-136.13677515247593
0;504;;3.3306690738754696e-16;nan;686.0;0.00011413325;89.727718645376;-137.8478491747939
0;505;;0.024413758423805554;nan;700.0;0.00011646249999999999;22.423536234382322;-144.60262613933853
0;506;;3.3306690738754696e-16;nan;789.0;0.000131269875;27.582056949306658;-108.23243232514385
0;507;;3.3306690738754696e-16;nan;794.0;0.00013210174999999999;33.16643786752376;-173.6947637999934
0;508;;3.3306690738754696e-16;nan;801.0;0.000133266375;51.48028033410576;150.24489768338182
0;509;;3.3306690738754696e-16;nan;845.0;0.000140586875;89.70373275029064;-143.16873527994406
0;510;;3.3306690738754696e-16;nan;872.0;0.000145079;65.15071223159909;9.32471652579898
0;511;;3.3306690738754696e-16;nan;950.0;0.00015805624999999998;38.890670814390326;-86.28878274887174
0;512;;3.3306690738754696e-16;nan;960.0;0.00015972;49.04818698783392;-38.85904567323568
0;513;;3.3306690738754696e-16;nan;1016.0;0.000169037;82.47078903480651;176.35239774095464
0;514;;3.3306690738754696e-16;nan;1112.0;0.00018500899999999998;89.90082066940131;-115.1021118269738
0;515;;3.3306690738754696e-16;nan;1123.0;0.000186839125;86.89690902932135;72.2115280852071
0;516;;3.3306690738754696e-16;nan;1154.0;0.00019199674999999998;89.16814029282207;55.332414625791955
0;517;;3.3306690738754696e-16;nan;1244.0;0.00020697049999999999;24.785819004306905;-152.1519521061231
0;518;;3.3306690738754696e-16;nan;1322.0;0.00021994775;73.85411395990384;-157.27468921922707
0;519;;3.3306690738754696e-16;nan;1430.0;0.00023791624999999997;89.87512040534338;75.25251637876443
0;520;;3.3306690738754696e-16;nan;1437.0;0.00023908087499999997;85.21839298800882;-2.153087116421984
0;521;;3.3306690738754696e-16;nan;1482.0;0.00024656775;87.54240151071907;146.0153260275077
0;522;;3.3306690738754696e-16;nan;1537.0;0.00025571837499999996;89.87845558267185;162.6389002546259
0;523;;3.3306690738754696e-16;nan;2064.0;0.00034339799999999997;89.09061663521443;-31.52703764164865
0;524;;3.3306690738754696e-16;nan;2396.0;0.0003986345;66.51687334547566;114.34035448437152
0;525;;3.3306690738754696e-16;nan;2769.0;0.000460692375;89.20166172920206;-69.21202545119498
0;526;;3.3306690738754696e-16;nan;2929.0;0.0004873123749999999;80.18156350630962;-112.07325526013479
0;527;;3.3306690738754696e-16;nan;3088.0;0.0005137659999999999;52.40265965188053;-134.8743660595112
0;528;;3.3306690738754696e-16;nan;3926.0;0.0006531882499999999;43.2135531421738;159.428941329316
0;529;;3.3306690738754696e-16;nan;4158.0;0.00069178725;68.73848652703391;-142.95442298603982
0;530;;3.3306690738754696e-16;nan;5338.0;0.00088810975;80.38343561640964;-172.80464028058438
0;531;;3.3306690738754696e-16;nan;6932.0;0.0011533115;85.37581092308469;142.83771943643933
0;532;;3.3306690738754696e-16;nan;7880.0;0.0013110349999999999;89.19264587648429;141.19831435379177
0;533;;3.3306690738754696e-16;nan;15399.0;0.002562008625;86.66207253796156;-19.784152388073206
0;534;;3.3306690738754696e-16;nan;33072.0;0.005502354;85.89263418583228;70.71754905569746
0;535;;3.3306690738754696e-16;nan;159703.0;0.026570586625;86.96380874465189;-95.47916073580761
0;536;;3.3306690738754696e-16;nan;565989.0;0.09416641987499999;89.78529650329608;-160.84279567030197
0;537;;0.3982475318367328;0.5305421418210702;31029776.0;5.162578982;89.80537014121909;2.160039541392858
